Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Type,latitude,longitude
Dimonios Riserva Cannonau di Sardegna 2016,Italy,Cannonau di Sardegna,Sella & Mosca,3.8,68,13.57,2016,Red,44.1671895,5.0068355
Pomerol 2007,France,Pomerol,Château Certan Marzelle,3.9,68,49.0,2007,Red,44.9269211,-0.1977539
Poggiassai Toscana 2010,Italy,Toscana,Poggio Bonelli,3.9,68,21.51,2010,Red,43.34292,11.47075
Amarone della Valpolicella Classico Vigneto Il Fornetto 2012,Italy,Amarone della Valpolicella Classico,Stefano Accordini,4.6,68,95.53,2012,Red,45.56689170000001,10.8679696
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,France,Saint-Émilion Grand Cru,Château Valandraud,4.2,68,170.59,2017,Red,44.8877177,-0.0853736
Barolo 2016,Italy,Barolo,Mauro Veglio,4.1,68,28.27,2016,Red,44.6398139,7.9482841
Nèprica Cabernet Sauvignon 2017,Italy,Puglia,Tormaresca,3.6,68,8.4,2017,Red,44.6398139,7.9482841
Pago de los Balagueses Garnacha Tintorera 2016,Spain,Valencia,Vegalfaro,3.9,68,18.84,2016,Red,39.4961712,-1.1449698
Merlot Friuli Aquileia 2018,Italy,Friuli Aquileia,Zonin,3.0,68,6.75,2018,Red,39.4961712,-1.1449698
Re Manfredi Aglianico del Vulture 2016,Italy,Aglianico del Vulture,Terre degli Svevi,4.1,68,12.03,2016,Red,39.4961712,-1.1449698
Rufus Stone Heathcote Shiraz 2018,Australia,Heathcote,Tyrrell's,3.8,68,19.3,2018,Red,-32.7728332,151.2729394
La Villa Langhe Rosso 2008,Italy,Langhe,Elio Altare,4.1,68,60.63,2008,Red,44.6398657,7.948766699999999
Vin de Pays Terre de Bussière Principauté d'Orange 2017,France,Vin de Pays,Domaine de la Janasse,3.9,68,10.9,2017,Red,44.6398657,7.948766699999999
Grille Midi Fleurie 2017,France,Fleurie,Terres Dorées,3.8,68,22.9,2017,Red,43.7030483,7.3107064
Grande Toque Rouge 2017,France,Luberon,Marrenon,3.5,68,6.9,2017,Red,43.7223051,5.545494
Côtes du Rhône 2018,France,Côtes-du-Rhône,Domaine de Beaurenard,3.9,68,12.9,2018,Red,44.05362090000001,4.834506
Kirschgarten GG Pinot Noir 2014,Germany,Pfalz,Philipp Kuhn,3.9,68,41.49,2014,Red,49.5530676,8.2316773
Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Salvioni,4.5,68,144.53,2015,Red,49.5530676,8.2316773
Saint-Julien (Grand Cru Classé) 2017,France,Saint-Julien,Château Branaire-Ducru,3.8,68,84.38,2017,Red,45.14493520000001,-0.7385724
Obvius 2017,Italy,Rosso di Montepulciano,Salcheto,3.4,68,13.9,2017,Red,43.0851955,11.7997138
Roscaleto Barbera d'Alba 2016,Italy,Barbera d'Alba,Enzo Boglietti,4.0,68,26.9,2016,Red,44.6366202,7.9282102
Bordeaux (Merlot - Cabernet Sauvignon) 2017,France,Bordeaux,Château La Freynelle,3.3,68,7.45,2017,Red,44.7948967,-0.2204773
Hermitage La Chapelle Rouge 2014,France,Hermitage,Paul Jaboulet Aîné,3.9,68,191.5,2014,Red,44.7948967,-0.2204773
Timeless 2015,South Africa,Stellenbosch,Stellenrust,3.6,68,18.47,2015,Red,-33.9884584,18.8494246
Les Terroirs Corbières 2017,France,Corbières,Calmel & Joseph,3.6,68,7.75,2017,Red,-33.9884584,18.8494246
Doix 2015,Spain,Priorat,Mas Doix,4.3,68,77.88,2015,Red,41.2384105,0.8544528
Petresco 2012,Italy,Chianti Classico,Cinciole,4.0,68,37.97,2012,Red,43.5576387,11.3010061
Barbaresco 2016,Italy,Barbaresco,Rivetti Massimo,4.1,68,22.64,2016,Red,44.721864,8.128055999999999
Château Plaisance-Branne Montagne Saint-Émilion 2011,France,Montagne-Saint-Émilion,Château Plaisance,3.7,68,9.65,2011,Red,47.3251097,-0.6394917
Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2012,France,Saint-Émilion Grand Cru,La Mondotte,4.2,68,164.74,2012,Red,47.3251097,-0.6394917
Vosne-Romanée 'Les Champs Perdrix' 2014,France,Vosne-Romanée,Domaine Bruno Clair,4.3,68,96.5,2014,Red,47.2719872,4.9908534
Côtes Du Rhône Grande Réserve 2016,France,Côtes-du-Rhône,Pierre Amadieu,3.7,68,10.62,2016,Red,44.1671405,4.9999175
Bordeaux 2016,France,Bordeaux,Château La Coudraie,3.5,68,7.99,2016,Red,46.972103,-0.8012589999999999
Grial Carmenère 2015,Chile,Colchagua Valley,Apaltagua,4.0,68,53.5,2015,Red,-34.6223092,-71.2656469
5º Tinto 2016,Spain,Tierra de León,Lar de Maía,3.8,68,13.45,2016,Red,-34.6223092,-71.2656469
Bandol Rouge 2012,France,Bandol,Lafran-Veyrolles,4.0,68,22.5,2012,Red,43.176779,5.766671
Armano Rosso 2018,Italy,Puglia,Ponte Lungo,3.9,68,8.72,2018,Red,41.8777497,12.5190126
Vigneto Poggio Doria Brunello di Montalcino 2010,Italy,Brunello di Montalcino,Tenute Silvio Nardi,4.2,68,77.5,2010,Red,43.0991616,11.4049781
Palermo Cabernet Sauvignon 2017,United States,Napa Valley,Orin Swift,4.4,680,53.61,2017,Red,43.0991616,11.4049781
San Valentín Garnacha 2018,Spain,Catalunya,Torres,4.0,6802,7.36,2018,Red,43.0991616,11.4049781
Negroamaro I Muri 2018,Italy,Puglia,Vigneti del Salento,3.9,681,4.95,2018,Red,43.0991616,11.4049781
Chianti Classico 2017,Italy,Chianti Classico,Banfi,3.7,682,11.9,2017,Red,42.4464908,-76.48222620000001
Sta. Rita Hills Pinot Noir 2014,United States,Sta. Rita Hills,Domaine de la Côte,4.2,682,43.9,2014,Red,34.6422625,-120.436646
Al Passo Toscana 2015,Italy,Toscana,Tolaini,4.0,682,18.88,2015,Red,43.3818716,11.3907436
Reserva Duas Quintas Tinto 2015,Portugal,Douro,Ramos Pinto,4.2,682,29.9,2015,Red,43.3818716,11.3907436
Dão Rótulo Tinto 2016,Portugal,Dão,Niepoort,3.6,682,10.51,2016,Red,43.3818716,11.3907436
Saint-Émilion Grand Cru (Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Fleur Cardinale,4.3,682,48.95,2015,Red,44.8882853,-0.0835422
Campone Brunello di Montalcino 2014,Italy,Brunello di Montalcino,Frescobaldi,4.1,683,36.74,2014,Red,44.8882853,-0.0835422
Margaux (Grand Cru Classé) 2008,France,Margaux,Château Lascombes,3.9,683,64.0,2008,Red,45.0409951,-0.6828432
Manso de Velasco Cabernet Sauvignon 2013,Chile,Curico Valley,Miguel Torres,4.2,684,43.99,2013,Red,45.0409951,-0.6828432
Mythique Languedoc Rouge 2017,France,Languedoc,Val d'Orbieu,3.5,684,6.86,2017,Red,43.1488729,2.9519068
Prestige Saint-Drézéry Rouge 2017,France,Saint-Drézéry,Château Puech-Haut,4.1,684,17.0,2017,Red,43.720075,3.9611651
Cabernet Sauvignon 2014,United States,Sonoma Valley,Kunde,3.8,685,21.9,2014,Red,38.412206,-122.5398302
Cabernet Sauvignon 2015,France,Pays d'Oc,Cadet d'Oc,3.2,685,7.26,2015,Red,38.412206,-122.5398302
Jester Shiraz 2016,Australia,McLaren Vale,Mitolo,3.9,685,19.5,2016,Red,-35.2286753,138.5664969
Merlot 2018,United States,California,Gallo Family Vineyards,3.7,685,6.05,2018,Red,-35.2286753,138.5664969
Malbec 2019,Argentina,Tupungato,Domaine Bousquet,3.7,688,6.73,2019,Red,-33.4327804,-69.1925673
Tocornal Merlot 2018,Chile,Central Valley,Cono Sur,3.6,688,6.0,2018,Red,35.388435,-82.566289
Crianza 2014,Spain,Rioja,Cune (CVNE),3.5,6880,5.7,2014,Red,35.388435,-82.566289
Ilatraia 2014,Italy,Toscana,Brancaia,4.3,689,45.9,2014,Red,43.4532518,11.3328856
Pinot Noir Reserva 2018,Chile,San Antonio Valley,Apaltagua,3.5,689,10.5,2018,Red,-34.6223092,-71.2656469
Altos R Reserva 2014,Spain,Rioja,Altos de Rioja,3.8,69,14.09,2014,Red,42.574904,-2.544317
Geremia Toscana 2011,Italy,Toscana,Rocca di Montegrossi,4.0,69,25.0,2011,Red,43.4048503,11.4168472
Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château Barit,3.6,69,6.55,2016,Red,43.4048503,11.4168472
Flor de La Mar 2018,Portugal,Península de Setúbal,Casa Ermelinda Freitas,3.8,69,5.82,2018,Red,38.635364,-8.694502
Regain Rouge 2016,France,Ventoux,Vindemio,3.7,69,11.5,2016,Red,44.0589496,5.1119176
Sotanum 2017,France,Collines Rhodaniennes,Les Vins de Vienne - Cuilleron-Gaillard-Villard,4.2,69,42.95,2017,Red,45.4320509,4.752724499999999
Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Talenti,4.2,69,35.0,2015,Red,41.94663490000001,12.54719
Spätburgunder Trocken 2016,Germany,Pfalz,Krebs,3.4,69,11.02,2016,Red,42.9445931,-76.4342222
Pomerol 2016,France,Pomerol,Château l'Ecuyer,4.1,69,35.9,2016,Red,42.9445931,-76.4342222
Cuvée Spéciale Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Tardieu-Laurent,3.8,69,46.79,2016,Red,43.76414399999999,5.369288
Chianti Gineprone 2017,Italy,Chianti,Col d'Orcia,3.5,69,10.0,2017,Red,42.9668976,11.4386709
Saint-Émilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Clos Trimoulet,4.1,69,20.9,2015,Red,44.9144786,-0.1427451
Maternigo Valpolicella Superiore 2016,Italy,Valpolicella,Tedeschi,4.1,69,17.9,2016,Red,44.9144786,-0.1427451
Clos Alzina Vinyes Velles (Old Vines) 2014,Spain,Priorat,Costers del Priorat,3.9,69,36.95,2014,Red,41.16126,0.7163400999999999
Saint-Émilion Grand Cru (Grand Cru Classé) 1999,France,Saint-Émilion Grand Cru,Château l'Arrosee,4.1,69,52.15,1999,Red,41.16126,0.7163400999999999
Istante 2016,Italy,Südtirol - Alto Adige,Franz Haas,4.1,69,29.9,2016,Red,46.3220608,11.2880419
Cabernet Sauvignon 2017,Australia,Murray Darling,Deakin Estate,3.2,69,5.95,2017,Red,46.3220608,11.2880419
Ermitage Le Méal 2004,France,Hermitage,M. Chapoutier,4.4,69,104.95,2004,Red,46.3220608,11.2880419
Cabernet Sauvignon Toscana Collezione Privata 2011,Italy,Toscana,Isole e Olena,4.4,69,67.8,2011,Red,43.5044444,11.2372222
Nerìo Riserva Negroamaro - Malvasia Nera 2016,Italy,Nardò,Schola Sarmenti,4.4,69,15.38,2016,Red,40.1797222,18.0391667
Vittoria Barbera d'Alba 2016,Italy,Barbera d'Alba,Gianfranco Alessandria,4.3,69,24.2,2016,Red,44.58367699999999,7.9546186
Montepulciano d'Abruzzo 2016,Italy,Montepulciano d'Abruzzo,Masseria Coste di Brenta,3.9,69,7.45,2016,Red,42.189238,14.4108059
Regain Rouge 2015,France,Ventoux,Vindemio,3.6,69,9.95,2015,Red,44.0589496,5.1119176
Barrel Selection Merlot 2018,Argentina,Uco Valley,Salentein,4.2,69,12.9,2018,Red,44.0589496,5.1119176
Potenti Toscana (Suvereto) 2016,Italy,Toscana,Petra,4.0,69,33.9,2016,Red,30.3284544,35.4443622
Rouge 2016,France,Gard,Roc d'Anglade,3.9,69,38.41,2016,Red,43.80356769999999,4.2589967
Ronco dell'Angelo Merlot 2016,Switzerland,Ticino,Vinattieri Ticinesi,3.4,69,26.81,2016,Red,45.8569134,8.9534468
Spiga Ribera del Duero 2007,Spain,Ribera del Duero,O. Fournier,3.9,69,24.17,2007,Red,-33.8029357,-69.1182903
Grès de Montpellier 2017,France,Languedoc,Mas des Mas,3.8,69,18.84,2017,Red,-33.8029357,-69.1182903
Chianti Colli Senesi 2018,Italy,Chianti Colli Senesi,Palagetto,3.4,69,8.95,2018,Red,43.456607,11.0338638
Rust Blaufränkisch Ried Oberer Wald Trocken 2013,Austria,Burgenland,Ernst Triebaumer,3.8,69,37.92,2013,Red,47.7996987,16.6709538
Saint-Émilion Grand Cru 2001,France,Saint-Émilion Grand Cru,Château Laforge,3.7,69,45.9,2001,Red,47.7996987,16.6709538
San Rumé Barbera d'Asti Superiore 2016,Italy,Barbera d'Asti,Vincenzo Bossotti,3.9,69,10.23,2016,Red,44.82946,8.007128
Rioja Bordón Gran Reserva 2009,Spain,Rioja,Franco-Espanolas,3.8,690,13.8,2009,Red,42.4721043,-2.4471302
Cellar Selection Pinot Noir 2018,New Zealand,Hawke's Bay,Sileni Estates,3.3,690,12.42,2018,Red,-39.6497614,176.7158374
Saint-Émilion 2015,France,Saint-Émilion,Jean-Pierre Moueix,3.7,691,16.45,2015,Red,-39.6497614,176.7158374
Reserva 2015,Spain,Ribera del Duero,Tinto Pesquera,4.2,691,29.9,2015,Red,41.6430345,-4.1530476
Crianza 2013,Spain,Ribera del Duero,Áster,3.8,692,19.98,2013,Red,41.6430345,-4.1530476
Barbaresco 2014,Italy,Barbaresco,Gaja,4.4,694,195.0,2014,Red,33.7405484,-84.3463317
Pinot Noir Le Bourgogne 2015,France,Bourgogne,Chanson,3.6,694,18.08,2015,Red,33.7405484,-84.3463317
Le Tense Sassella Valtellina Superiore 2016,Italy,Valtellina Superiore,Nino Negri,3.8,694,13.15,2016,Red,33.7405484,-84.3463317
Vineyards Cabernet Sauvignon 2019,Argentina,Mendoza,Trapiche,3.6,695,5.25,2019,Red,33.7405484,-84.3463317
Dão Rótulo Tinto 2013,Portugal,Dão,Niepoort,3.4,695,23.15,2013,Red,33.7405484,-84.3463317
Rouge 2016,South Africa,Stellenbosch,Alto Estate,3.7,696,9.5,2016,Red,-34.0003388,18.8436472
Roble 2018,Spain,Ribera del Duero,Portia,3.5,696,10.99,2018,Red,-34.0003388,18.8436472
Saint-Julien (Grand Cru Classé) 2009,France,Saint-Julien,Château Ducru-Beaucaillou,4.7,699,339.0,2009,Red,45.150911,-0.734644
i.e.a. Qurein 2013,Italy,Vigneti delle Dolomiti,Pranzegg,3.9,70,24.91,2013,Red,46.4907475,11.371502
Priorat Gran Cruor 2011,Spain,Priorat,Casa Gran del Siurana,4.2,70,57.28,2011,Red,41.1630784,0.7653533
Les Chemins 2017,France,Corbières,Famille Lignères - Château La Baronne,4.0,70,14.95,2017,Red,43.1823915,2.649328
Barbera d'Alba 2018,Italy,Barbera d'Alba,Fratelli Revello,3.9,70,15.47,2018,Red,44.637027,7.956299899999999
Forriero Nero d'Avola 2018,Italy,Terre Siciliane,Andrero,3.8,70,6.33,2018,Red,44.637027,7.956299899999999
Wildcard Shiraz - Cabernet Sauvignon 2018,Australia,Barossa Valley,Peter Lehmann,3.5,70,7.23,2018,Red,-34.5062769,138.967706
Cuvée Viva Blaye - Côtes de Bordeaux 2005,France,Blaye - Côtes de Bordeaux,Château Gigault,4.1,70,29.95,2005,Red,45.172555,-0.610197
Pinot Nero Langhe PN Q497 2012,Italy,Langhe,G.D. Vajra,3.7,70,19.95,2012,Red,45.172555,-0.610197
Südtirol Lagrein Riserva 2013,Italy,Südtirol - Alto Adige,Heinrich Mayr (Nusserhof),4.0,70,28.24,2013,Red,46.4931395,11.3683906
Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château La Croix Chantecaille,3.7,70,22.62,2016,Red,46.4931395,11.3683906
Ségla Margaux 2015,France,Margaux,Château Rauzan-Ségla,4.2,70,60.19,2015,Red,45.035985,-0.674704
Vigne del Maestro Sangiovese 2017,Italy,Puglia,Maestro Italiano,3.7,70,4.83,2017,Red,45.035985,-0.674704
Haven Cabernet Sauvignon 2018,South Africa,Coastal Region,Glen Carlou,3.7,70,7.9,2018,Red,-33.8117628,18.9032982
Aldone 2015,Italy,Toscana,Terre del Marchesato,4.2,70,58.0,2015,Red,43.214838,10.581393
Côtes-du-Rhône Rouge 2017,France,Côtes-du-Rhône,Anne-Sophie Pic et Michel Chapoutier,3.8,70,8.9,2017,Red,43.214838,10.581393
Ape Reale Barbera d'Alba 2017,Italy,Barbera d'Alba,BelColle,3.5,70,8.76,2017,Red,42.3939777,12.1228985
Cuvée des Cadettes Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Château La Nerthe,4.5,70,68.14,2016,Red,44.0513084,4.8575946
Bolgheri Superiore 2017,Italy,Bolgheri Superiore,Ornellaia,4.6,70,192.0,2017,Red,44.0513084,4.8575946
Colonia Chianti Classico Gran Selezione 2013,Italy,Chianti Classico,Fèlsina,4.3,70,100.95,2013,Red,44.0513084,4.8575946
Saint Cosme Saint Joseph 2014,France,Saint-Joseph,Château de Saint Cosme,3.8,70,22.0,2014,Red,44.1671895,5.0068355
Hermitage Rouge 2005,France,Hermitage,Tardieu-Laurent,4.3,70,99.95,2005,Red,43.76414399999999,5.369288
Lagrein 2019,Italy,Südtirol - Alto Adige,Wilhelm Walch,4.1,70,9.5,2019,Red,43.76414399999999,5.369288
Blauburgunder (Pinot Nero) 2017,Italy,Südtirol - Alto Adige,St. Michael-Eppan,3.8,70,27.09,2017,Red,46.4560767,11.2623877
Corbières 2019,France,Corbières,Château de Caraguilhes,3.5,70,10.65,2019,Red,43.0943595,2.739886
Shiraz 2016,South Africa,Stellenbosch,Neethlingshof Estate,3.7,70,10.72,2016,Red,-33.9420597,18.801713
Holzspur Pinot Noir 2015,Austria,Thermenregion,Johanneshof Reinisch,4.0,70,36.95,2015,Red,47.9741836,16.3031274
Tradition Spätburgunder 2016,Germany,Franken,Rudolf Fürst,3.7,70,19.42,2016,Red,49.7120001,9.28371
Blaufränkisch vom Lehm 2017,Austria,Mittelburgenland,Gesellmann,3.4,70,11.76,2017,Red,47.598953,16.6291341
Hausmarke Rot 2017,Austria,Burgenland,Moric,3.6,70,13.24,2017,Red,43.1414951,-75.5604132
Corash Cannonau Sardegna Riserva 2016,Italy,Cannonau di Sardegna,Vernaccia Oristano,4.0,70,10.24,2016,Red,43.1414951,-75.5604132
Spätburgunder Kaiserstuhl 2015,Germany,Baden,Salwey,3.6,70,11.5,2015,Red,48.0889834,7.6292858
Barbera d'Alba 2007,Italy,Barbera d'Alba,Monti,4.2,70,24.5,2007,Red,40.8013667,9.3451118
Castell Vell 2015,France,Côtes du Roussillon Villages,Singla,4.0,70,24.27,2015,Red,40.8013667,9.3451118
Estoras 2017,Austria,Burgenland,Esterházy,2.8,70,11.45,2017,Red,50.6568523,-102.0757792
Sabazio 2018,Italy,Rosso di Montepulciano,La Braccesca,3.5,70,10.4,2018,Red,43.1659044,11.9549418
Sinfarosa Zinfandel - Primitivo di Manduria 2017,Italy,Primitivo di Manduria,Felline,3.8,70,12.9,2017,Red,39.9374777,18.1176678
Cà Del Pazzo Sangiovese - Cabernet Sauvignon 2013,Italy,Sant'Antimo,Caparzo,4.0,70,19.9,2013,Red,39.9374777,18.1176678
Côtes du Rhône Villages Sablet 2010,France,Côtes-du-Rhône-Villages 'Sablet',Château du Trignon,3.8,70,10.67,2010,Red,44.18694439999999,4.9995949
La Maîtresse 2017,France,Malepère,La Louvière,3.6,70,10.79,2017,Red,50.4766336,4.181464099999999
Italian Collection Nabucco 2011,South Africa,Stellenbosch,Morgenster Estate,3.8,70,35.04,2011,Red,-34.083936,18.885007
12 e Mezzo Negroamaro del Salento 2016,Italy,Salento,Varvaglione,3.8,700,7.25,2016,Red,-34.083936,18.885007
Crozes-Hermitage Domaine de Thalabert 2012,France,Crozes-Hermitage,Paul Jaboulet Aîné,3.9,700,29.5,2012,Red,-34.083936,18.885007
Terra do Zambujeiro 2013,Portugal,Borba,Quinta do Zambujeiro,4.1,700,21.4,2013,Red,38.776669,-7.510656999999999
Franc 2016,Spain,Pla de Bages,Abadal,3.6,701,7.31,2016,Red,41.8184631,1.9791708
Rouge (Gaston Hochar) 1997,Lebanon,Bekaa Valley,Château Musar,4.2,701,47.67,1997,Red,41.8184631,1.9791708
Da'Divas Tempranillo 2016,Brazil,Encruzilhada do Sul,Lidio Carraro,3.6,701,16.52,2016,Red,-29.1820373,-51.5845965
Saint-Julien (Grand Cru Classé) 2005,France,Saint-Julien,Château Léoville Las Cases,4.6,702,336.3,2005,Red,-29.1820373,-51.5845965
Founders' Estate Merlot 2017,United States,California,Beringer,3.6,702,11.6,2017,Red,38.5111235,-122.4808592
Amarone della Valpolicella 2015,Italy,Amarone della Valpolicella,Palazzo Maffei,4.1,702,25.5,2015,Red,45.4436683,10.9967935
Carmenère 2018,Chile,Colchagua Valley,Montes Alpha,4.1,702,13.89,2018,Red,45.4436683,10.9967935
Rioja Bordón Crianza 2016,Spain,Rioja,Franco-Espanolas,3.6,702,7.26,2016,Red,42.4721043,-2.4471302
I Gran Reserva 75 Aniversario 2009,Spain,Rioja,Bodegas Faustino,4.0,703,16.47,2009,Red,42.4906921,-2.4361277
Merlot - Petit Verdot Penedès 3055 2017,Spain,Penedès,Jean Leon,3.8,703,13.36,2017,Red,40.7596654,-73.9685464
Grande Reserve 2015,Chile,Colchagua Valley,Los Vascos,3.8,703,16.17,2015,Red,40.7596654,-73.9685464
Dark (Red Blend) 2017,United States,California,Apothic,3.7,704,8.18,2017,Red,40.7596654,-73.9685464
Le Tense Sassella Valtellina Superiore 2015,Italy,Valtellina Superiore,Nino Negri,3.8,704,17.79,2015,Red,40.7596654,-73.9685464
Douro Batuta Tinto 2013,Portugal,Douro,Niepoort,4.3,705,56.0,2013,Red,40.7596654,-73.9685464
Mai The First A.Montes Malbec 2016,Argentina,Mendoza,Kaiken,4.4,706,61.05,2016,Red,40.7596654,-73.9685464
Russian River Valley Pinot Noir 2015,United States,Russian River Valley,DeLoach,4.1,706,35.99,2015,Red,38.4624831,-122.8200201
Valley Oaks Cabernet Sauvignon 2017,United States,California,Fetzer,3.6,707,8.8,2017,Red,38.4624831,-122.8200201
Tinto 2016,Portugal,Alenquer,Quinta das Setencostas,3.9,707,7.2,2016,Red,38.4624831,-122.8200201
Carmenère 2017,Chile,Central Valley,Anderra,3.4,708,7.27,2017,Red,48.8777091,2.3110502
Bordeaux 2016,France,Bordeaux,Château Bel-Air,3.5,709,8.33,2016,Red,44.9790423,-0.0910445999999999
Vigne Vecchie Leggenda Primitivo di Manduria 2015,Italy,Primitivo di Manduria,Vigneti del Salento,4.4,709,39.9,2015,Red,44.9790423,-0.0910445999999999
EPU 2016,Chile,Puente Alto,Almaviva,4.5,709,46.34,2016,Red,44.9790423,-0.0910445999999999
Cabernet Sauvignon 2018,Chile,Central Valley,Antares,3.3,709,4.76,2018,Red,44.9790423,-0.0910445999999999
Le Pluriel Rouge 2018,France,Costières-de-Nîmes,Clos des Boutes,3.4,71,9.26,2018,Red,43.7808255,4.517227399999999
Gambert de Loche Hermitage Rouge 2009,France,Hermitage,Cave de Tain,4.3,71,86.62,2009,Red,45.0721763,4.8455917
Petit Verdot 2016,France,Bordeaux,Château Belle-Vue,3.7,71,29.15,2016,Red,45.007176,-0.633672
Steinsatz Cuvée 2015,Germany,Pfalz,Schneider,4.1,71,29.5,2015,Red,45.007176,-0.633672
Château La Voûte Saint-Émilion Grand Cru 2014,France,Saint-Émilion Grand Cru,Vignobles Moreau,4.1,71,36.0,2014,Red,45.007176,-0.633672
Artino 2017,Italy,Calabria,Tenuta Iuzzolini,4.1,71,11.6,2017,Red,39.3418635,17.1052444
Cabernet Sauvignon 2014,South Africa,Breede River Valley,Bergsig Estate,3.6,71,9.85,2014,Red,-33.5190571,19.1927729
Ribera Tinta del País 2015,Spain,Ribera del Duero,Urban,3.8,71,14.99,2015,Red,-33.5190571,19.1927729
Villero Barolo 2011,Italy,Barolo,Brovia,4.2,71,61.11,2011,Red,44.6316798,7.965410599999999
Volnay 1er Cru 'Carelle sous la Chapelle' 2011,France,Volnay 1er Cru 'Carelle sous la Chapelle',Domaine François Buffet,3.8,71,57.5,2011,Red,47.0014163,4.7810459
Langhe Nebbiolo 2016,Italy,Langhe,Elio Filippino,4.0,71,10.43,2016,Red,44.74676470000001,8.120013799999999
Sancerre Rouge 2014,France,Sancerre,Domaine Salmon,3.4,71,14.03,2014,Red,47.1307592,-1.4415202
Barolo Ravera 2015,Italy,Barolo,Vietti,4.4,71,173.63,2015,Red,44.6242163,7.9791973
Cabernet Franc 2016,South Africa,Franschhoek,Holden Manz,4.5,71,59.0,2016,Red,-33.935225,19.115128
Sand Lagrein 2018,Italy,Südtirol - Alto Adige,Nals Margreid,3.9,71,11.21,2018,Red,46.5388341,11.2039337
Saint-Julien (Grand Cru Classé) 2017,France,Saint-Julien,Château Gruaud Larose,3.9,71,86.76,2017,Red,45.1445052,-0.7509220999999999
15 di Mare Primitivo di Manduria 2016,Italy,Primitivo di Manduria,Cantolio,4.2,71,28.27,2016,Red,40.40308479999999,17.6561735
Barbera d'Asti Superiore Tre Roveri 2017,Italy,Barbera d'Asti,Pico Maccario,3.8,71,16.9,2017,Red,40.40308479999999,17.6561735
Villa Don Maximiano 2016,Chile,Aconcagua Valley,Errazuriz,3.8,71,38.02,2016,Red,40.40308479999999,17.6561735
Disueri Nero d'Avola 2017,Italy,Sicilia,Cusumano,3.7,71,6.58,2017,Red,41.3679869,-75.7375741
Red 2015,Chile,Maipo Valley,Antiyal,4.4,71,46.65,2015,Red,-33.858505,-70.62198099999999
Tradition Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château Penin,3.6,71,8.9,2016,Red,44.8687373,-0.2376549
Sequoia 2016,France,Sainte-Foy-Bordeaux,Château Carbonneau,3.7,71,8.68,2016,Red,44.8037883,0.0944532999999999
Lacoste Borie Pauillac 2016,France,Pauillac,Château Grand-Puy-Lacoste,3.7,71,33.95,2016,Red,44.8037883,0.0944532999999999
Nuits-Saint-Georges 2016,France,Nuits-Saint-Georges,Domaine des Perdrix,4.2,71,64.8,2016,Red,47.11211489999999,4.9349225
Syrah 2009,Spain,Campo de la Guardia,Martúe,3.9,71,22.09,2009,Red,47.11211489999999,4.9349225
Millennio Chianti Classico Gran Selezione 2009,Italy,Chianti Classico,Cacchiano,4.1,71,29.89,2009,Red,43.4125695,11.426131
